track_id,split,text,genre,labels
114397,training,Title: Chasing Shadows. Artist: Scott Holmes. Album: Colossal Stillness (2014). Genre: Rock,Rock,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
114398,training,Title: Uninvited. Artist: Scott Holmes. Album: Colossal Stillness (2014). Genre: Rock,Rock,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
114399,training,Title: Origin l. Artist: Scott Holmes. Album: Colossal Stillness (2014). Genre: Rock,Rock,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
114400,training,Title: Origin ll. Artist: Scott Holmes. Album: Colossal Stillness (2014). Genre: Rock,Rock,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
114401,training,Title: Wash Away. Artist: Scott Holmes. Album: Colossal Stillness (2014). Genre: Rock,Rock,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
114402,training,Title: Remember The Archer. Artist: Scott Holmes. Album: Colossal Stillness (2014). Genre: Rock,Rock,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
114403,training,Title: Close To The Distance. Artist: Scott Holmes. Album: Colossal Stillness (2014). Genre: Rock,Rock,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
114404,training,Title: Colossal Stillness. Artist: Scott Holmes. Album: Colossal Stillness (2014). Genre: Rock,Rock,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
114405,training,Title: Reminiscence. Artist: Scott Holmes. Album: Colossal Stillness (2014). Genre: Rock,Rock,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
114406,training,Title: Breathe New Life ll. Artist: Scott Holmes. Album: Colossal Stillness (2014). Genre: Rock,Rock,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
114408,training,Title: Feather. Artist: Scott Holmes. Album: We Used To Paint Stars In The Sky (2012). Genre: Rock,Rock,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
114409,training,Title: Always The Last To Know. Artist: Scott Holmes. Album: We Used To Paint Stars In The Sky (2012). Genre: Rock,Rock,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
114410,training,Title: Ascension. Artist: Scott Holmes. Album: We Used To Paint Stars In The Sky (2012). Genre: Rock,Rock,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
114411,training,Title: Levels Of Greatness. Artist: Scott Holmes. Album: We Used To Paint Stars In The Sky (2012). Genre: Rock,Rock,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
114412,training,Title: October. Artist: Scott Holmes. Album: We Used To Paint Stars In The Sky (2012). Genre: Rock,Rock,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
114413,training,Title: Signals. Artist: Scott Holmes. Album: We Used To Paint Stars In The Sky (2012). Genre: Rock,Rock,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
114414,training,Title: We Used To Paint Stars In The Sky. Artist: Scott Holmes. Album: We Used To Paint Stars In The Sky (2012). Genre: Rock,Rock,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
114415,training,Title: Death Of An Orchid. Artist: Scott Holmes. Album: We Used To Paint Stars In The Sky (2012). Genre: Rock,Rock,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
114416,training,Title: Beyond Something Beautiful. Artist: Scott Holmes. Album: We Used To Paint Stars In The Sky (2012). Genre: Rock,Rock,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
114544,training,Title: other side of the wave. Artist: epsilon not. Album: dayvision. Genre: Electronic,Electronic,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
114545,training,Title: shmoove. Artist: epsilon not. Album: dayvision. Genre: Electronic,Electronic,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
114556,training,Title: keep the money. Artist: epsilon not. Album: dayvision. Genre: Electronic,Electronic,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
114558,training,Title: delete_me. Artist: epsilon not. Album: dayvision. Genre: Electronic,Electronic,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
114559,training,Title: space funk systems 199X. Artist: epsilon not. Album: dayvision. Genre: Electronic,Electronic,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
115721,training,Title: Blue Pill. Artist: Martin R.. Album: In Winter Colours. Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
115722,training,Title: Sunrise. Artist: Martin R.. Album: In Winter Colours. Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
115723,training,Title: Acidamine. Artist: Martin R.. Album: In Winter Colours. Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
115724,training,Title: Theme for a Raven. Artist: Martin R.. Album: In Winter Colours. Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
116116,training,Title: Commercial Industrial. Artist: 10ksqft Werehaus. Album: 10ksqft Vol.1. Genre: Experimental,Experimental,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
116119,training,Title: Electric Skeleton. Artist: 10ksqft Werehaus. Album: 10ksqft Vol.1. Genre: Experimental,Experimental,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
116261,training,Title: 000010KSQFT00564-T4. Artist: 10ksqft Werehaus. Album: 10ksqft Vol.1. Genre: Experimental,Experimental,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
116344,training,Title: Bitstrain. Artist: Csum. Album: Mnemotron. Genre: Electronic,Electronic,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
116345,training,Title: Should've Been a Hidden Track. Artist: Csum. Album: Mnemotron. Genre: Electronic,Electronic,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
116446,training,Title: Gringo Flamenco. Artist: Montana Skies. Album: Free Downloads. Genre: Folk,Folk,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
116447,training,Title: Malaguena (live). Artist: Montana Skies. Album: Free Downloads. Genre: Folk,Folk,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
116448,training,Title: L.C.P. (Locomotion Commotion Potion) pre-mastered. Artist: Montana Skies. Album: Free Downloads. Genre: Folk,Folk,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
116449,training,Title: Lift (with six string electric cello). Artist: Montana Skies. Album: Free Downloads. Genre: Folk,Folk,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
116451,training,Title: December Mourning. Artist: Montana Skies. Album: Free Downloads. Genre: Folk,Folk,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
116452,training,Title: The Edge of Night. Artist: Montana Skies. Album: Free Downloads. Genre: Folk,Folk,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
116453,training,Title: House of the Rising Sun (live). Artist: Montana Skies. Album: Free Downloads. Genre: Folk,Folk,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
116454,training,Title: Tunnels. Artist: Montana Skies. Album: Free Downloads. Genre: Folk,Folk,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
116455,training,Title: Montana Skies. Artist: Montana Skies. Album: Free Downloads. Genre: Folk,Folk,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
116456,training,Title: Canyon Breeze. Artist: Montana Skies. Album: Free Downloads. Genre: Folk,Folk,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
116457,training,Title: Canyon Breeze (live). Artist: Montana Skies. Album: Free Downloads. Genre: Folk,Folk,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
116458,training,Title: Gringo Flamenco (live). Artist: Montana Skies. Album: Free Downloads. Genre: Folk,Folk,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
118670,training,Title: When The Rains. Artist: Red Trees. Album: Give Love (side A). Genre: Folk,Folk,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
118671,training,Title: Butterfly Shield. Artist: Red Trees. Album: Give Love (side A). Genre: Folk,Folk,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
118672,training,Title: Mountain. Artist: Red Trees. Album: Give Love (side A). Genre: Folk,Folk,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
118674,training,Title: Driving Just To Drive. Artist: Red Trees. Album: Give Love (side A). Genre: Folk,Folk,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
122472,training,Title: Merry-Go-Round Heart. Artist: Eric & Magill. Album: In This Light. Genre: Rock,Rock,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
122473,training,"Title: ""Nina Goes Abroad"". Artist: Alessandro Coronas/Laura Mura. Album: La bèl pop (fifth anniversary compilation). Genre: Pop",Pop,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
122474,training,"Title: ""nu pop2"". Artist: Plusplus. Album: La bèl pop (fifth anniversary compilation). Genre: Pop",Pop,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
122475,training,"Title: ""Where has she gone"". Artist: Summerfugl. Album: La bèl pop (fifth anniversary compilation). Genre: Pop",Pop,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
122498,training,"Title: ""Ibuki"". Artist: Madoka Ogitani. Album: La bèl pop (fifth anniversary compilation). Genre: Pop",Pop,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
122499,training,"Title: ""Wheel of time"". Artist: N-qia. Album: La bèl pop (fifth anniversary compilation). Genre: Pop",Pop,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
122500,training,"Title: ""Outsider girl"". Artist: Elisa Luu. Album: La bèl pop (fifth anniversary compilation). Genre: Pop",Pop,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
122503,training,"Title: ""Early bird"". Artist: Neeva feat Carol. Album: La bèl pop (fifth anniversary compilation). Genre: Pop",Pop,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
122504,training,"Title: ""Lost umbrella"". Artist: Frank Wilke/Andrè Darius. Album: La bèl pop (fifth anniversary compilation). Genre: Pop",Pop,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
122533,training,"Title: ""Lucy's headphones"". Artist: Di Bos. Album: La bèl pop (fifth anniversary compilation). Genre: Pop",Pop,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
122534,training,"Title: ""Young at Heart"". Artist: Adriano Orru. Album: La bèl pop (fifth anniversary compilation). Genre: Pop",Pop,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
122578,training,"Title: ""Per uomini in pensione"". Artist: Medo's Little Trap. Album: La bèl pop (fifth anniversary compilation). Genre: Pop",Pop,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
122579,training,"Title: ""Point of no return"". Artist: Menion. Album: La bèl pop (fifth anniversary compilation). Genre: Pop",Pop,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
123509,training,"Title: ""Woman"". Artist: Red Trees. Album: La bèl pop (fifth anniversary compilation). Genre: Pop",Pop,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
126221,training,Title: Naram​-​Sin. Artist: Ø+yn + GMC. Album: Popolus Ajeno. Genre: Experimental,Experimental,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
126223,training,Title: Cumbia Masonica. Artist: Ø+yn + GMC. Album: Popolus Ajeno. Genre: Experimental,Experimental,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
126224,training,Title: Estela Tractus. Artist: Ø+yn + GMC. Album: Popolus Ajeno. Genre: Experimental,Experimental,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
126225,training,Title: Medusa Mayorina. Artist: Ø+yn + GMC. Album: Popolus Ajeno. Genre: Experimental,Experimental,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
126226,training,Title: الغول. Artist: Ø+yn + GMC. Album: Popolus Ajeno. Genre: Experimental,Experimental,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
126227,training,Title: La Barcaza. Artist: Ø+yn + GMC. Album: Popolus Ajeno. Genre: Experimental,Experimental,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
126294,training,Title: Sheffield Hall. Artist: Andy G. Cohen. Album: Layers (EP). Genre: Rock,Rock,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
126295,training,Title: Living on the Wind. Artist: Andy G. Cohen. Album: Layers (EP). Genre: Rock,Rock,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
126297,training,Title: Sprocket. Artist: Andy G. Cohen. Album: Layers (EP). Genre: Rock,Rock,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
126300,training,Title: Scramby Eggs. Artist: Andy G. Cohen. Album: Layers (EP). Genre: Rock,Rock,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
126598,training,Title: Sixes Are Silent (Alternate Version). Artist: Skyjelly. Album: Boston Hassle Listening Party / Podcast - Skyjelly. Genre: Rock,Rock,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
127155,training,Title: So Sad. Artist: SHOMOMOSE. Album: [EPV_180] BLACK. Genre: Experimental,Experimental,"[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
129399,training,Title: Don't You Think It's Time?. Artist: Andy G. Cohen. Album: Through The Lens. Genre: Rock,Rock,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
131837,training,Title: 『鯖江市日の出』Sabae Sunrise. Artist: Fabian Measures. Album: Singles Album. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
134094,training,Title: Live. Artist: dj balli and his. Album: Live @ TPO - Homework Festival - Bologna - Italy - 19 May 2012. Genre: Experimental,Experimental,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
134631,training,"Title: Weightlessness of Fire. Artist: Ak'chamel, The Giver of Illness. Album: Pus Ch'en. Genre: Experimental",Experimental,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
137484,training,Title: An Egg In The Piano Lost In The Box Of Nails. Artist: Zreen Toyz. Album: Mental Fragments. Genre: Experimental,Experimental,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
137593,training,Title: Rock n' Roll (2008). Artist: Dyslexic Fudgicle. Album: Dyslexic Fudgicle - 2015 Release. Genre: Rock,Rock,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
138207,training,Title: Dancing the light. Artist: 23 And Beyond The Infinite. Album: Faces From The Ancient Gallery. Genre: Rock,Rock,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
138210,training,Title: Child sad eyes. Artist: 23 And Beyond The Infinite. Album: Faces From The Ancient Gallery. Genre: Rock,Rock,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
138211,training,Title: Sons of cornucopia. Artist: 23 And Beyond The Infinite. Album: Faces From The Ancient Gallery. Genre: Rock,Rock,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
139226,training,Title: Life In Bloom. Artist: Mike B. Fort. Album: That's me. Genre: Electronic,Electronic,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
140564,training,Title: badonk. Artist: transient. Album: wonky bypass. Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
140565,training,Title: pretend your happy. Artist: transient. Album: wonky bypass. Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
